,uid,storage,instance,size,blocksize,read_io_bytes,read_io_kbytes,read_bw_bytes,read_bw,read_iops,read_runtime,read_total_ios,read_short_ios,read_drop_ios,read_bw_min,read_bw_max,read_bw_agg,read_bw_mean,read_bw_dev,read_bw_samples,read_iops_min,read_iops_max,read_iops_mean,read_iops_stddev,read_iops_samples,write_io_bytes,write_io_kbytes,write_bw_bytes,write_bw,write_iops,write_runtime,write_total_ios,write_short_ios,write_drop_ios,write_bw_min,write_bw_max,write_bw_agg,write_bw_mean,write_bw_dev,write_bw_samples,write_iops_min,write_iops_max,write_iops_mean,write_iops_stddev,write_iops_samples,trim_io_bytes,trim_io_kbytes,trim_bw_bytes,trim_bw,trim_iops,trim_runtime,trim_total_ios,trim_short_ios,trim_drop_ios,trim_bw_min,trim_bw_max,trim_bw_agg,trim_bw_mean,trim_bw_dev,trim_bw_samples,trim_iops_min,trim_iops_max,trim_iops_mean,trim_iops_stddev,trim_iops_samples
170,2,filestore,n1-standard-32,3,8,2413322240,2356760,38358455,37459,4682.428674,62915,294595,0,0,33168,49021,99.739909,37362.536,1992.266607,125,4146,6127,4670.312,249.003835,125,807903232,788968,12841186,12540,1567.527617,62915,98621,0,0,11728,16015,99.655343,12497.272,437.115977,125,1466,2001,1562.152,54.582736,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
171,1,filestore,n1-standard-32,4,64,3220504576,3145024,288033679,281282,4395.045166,11181,49141,0,0,260992,344448,100.0,281844.363636,17639.200108,22,4078,5382,4403.818182,275.612502,22,1074462720,1049280,96097193,93844,1466.326804,11181,16395,0,0,89728,110720,99.909516,93760.0,4149.319623,22,1402,1730,1465.0,64.833119,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
172,4,filestore,n1-standard-32,4,128,3222667264,3147136,377582573,368732,2880.726421,8535,24587,0,0,323072,440576,100.0,369995.294118,27796.897533,17,2524,3442,2890.588235,217.163262,17,1072300032,1047168,125635621,122691,958.523726,8535,8181,0,0,114688,142848,99.84674,122503.529412,7095.125352,17,896,1116,957.058824,55.430667,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
173,4,filestore,n1-standard-32,1,64,804519936,785664,300418198,293377,4584.017924,2678,12276,0,0,278784,341376,100.0,296934.4,25590.942398,5,4356,5334,4639.6,399.858475,5,269221888,262912,100530951,98174,1533.980583,2678,4108,0,0,93440,108672,99.740507,97920.0,6156.653637,5,1460,1698,1530.0,96.197713,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
174,3,filestore,n1-standard-32,2,8,1609711616,1571984,38675467,37769,4721.126354,41621,196498,0,0,34128,49344,99.843759,37710.072289,2315.596019,83,4266,6168,4713.759036,289.449502,83,537772032,525168,12920689,12617,1577.232647,41621,65646,0,0,11968,16176,99.755423,12587.180723,578.837105,83,1496,2022,1573.39759,72.354638,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
175,4,filestore,n1-standard-32,3,8,2413322240,2356760,38374314,37474,4684.364515,62889,294595,0,0,33264,49152,99.733379,37375.744,2052.297893,125,4158,6144,4671.968,256.537237,125,807903232,788968,12846495,12545,1568.175675,62889,98621,0,0,11856,16096,99.677928,12505.344,438.320238,125,1482,2012,1563.168,54.776487,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
176,0,filestore,n1-standard-32,2,128,1609039872,1571328,379132863,370246,2892.554194,4244,12276,0,0,345344,435712,100.0,374976.0,27819.06865,8,2698,3404,2929.5,217.336474,8,538443776,525824,126871766,123898,967.95476,4244,4108,0,0,115712,135168,99.82388,123680.0,6023.096119,8,904,1056,966.25,47.055438,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
177,3,filestore,n1-standard-32,1,128,800718848,781952,386820699,377754,2951.207729,2070,6109,0,0,343552,464640,100.0,384128.0,55993.428948,4,2684,3630,3001.0,437.448664,4,273022976,266624,131895157,128803,1006.280193,2070,2083,0,0,118784,142848,99.723716,128448.0,10240.799969,4,928,1116,1003.5,80.00625,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
178,3,filestore,n1-standard-32,4,64,3220504576,3145024,287802017,281056,4391.510277,11190,49141,0,0,260352,339712,100.0,281547.636364,16942.41977,22,4068,5308,4399.181818,264.725309,22,1074462720,1049280,96019903,93769,1465.147453,11190,16395,0,0,87680,110080,99.840634,93620.363636,4623.830432,22,1370,1720,1462.818182,72.24735,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
179,0,filestore,n1-standard-32,4,64,3220504576,3145024,289093768,282318,4411.220826,11140,49141,0,0,266240,336768,100.0,282746.181818,14387.037167,22,4160,5262,4417.909091,224.797456,22,1074462720,1049280,96450872,94190,1471.723519,11140,16395,0,0,87680,111744,99.777785,93981.090909,4673.887776,22,1370,1746,1468.454545,73.029497,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
180,1,filestore,n1-standard-32,1,256,798490624,779776,399245312,389888,1523.0,2000,3046,0,0,395264,468480,100.0,420352.0,41692.647601,3,1544,1830,1642.0,162.861905,3,275251200,268800,137625600,134400,525.0,2000,1050,0,0,111616,152576,100.0,134826.666667,21019.039496,3,436,596,526.666667,82.105623,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
181,0,filestore,n1-standard-32,3,32,2418606080,2361920,153562290,149963,4686.349206,15750,73810,0,0,132928,187840,99.894525,149805.419355,9878.004093,31,4154,5870,4681.419355,308.687628,31,802619392,783808,50959961,49765,1555.174603,15750,24494,0,0,47424,60736,99.582871,49558.709677,2282.659592,31,1482,1898,1548.709677,71.333112,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
182,4,filestore,n1-standard-32,1,8,805339136,786464,39350099,38427,4803.478941,20466,98308,0,0,34608,49360,99.250983,38140.4,2282.039178,40,4326,6170,4767.55,285.254897,40,268402688,262112,13114565,12807,1600.899052,20466,32764,0,0,11984,16080,99.20207,12705.6,601.321485,40,1498,2010,1588.2,75.165186,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
183,0,filestore,n1-standard-32,3,128,2419064832,2362368,380535603,371616,2903.256253,6357,18456,0,0,345088,429568,100.0,374186.666667,25373.563412,12,2696,3356,2923.333333,198.230964,12,802160640,783360,126185408,123227,962.718263,6357,6120,0,0,113664,138496,99.855603,123050.666667,6609.591121,12,888,1082,961.333333,51.637431,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
184,1,filestore,n1-standard-32,3,64,2416246784,2359616,289266944,282487,4413.863283,8353,36869,0,0,263424,334848,100.0,283400.0,16937.48241,16,4116,5232,4428.125,264.648163,16,804978688,786112,96370009,94111,1470.489644,8353,12283,0,0,87936,106112,99.711685,93840.0,4182.51956,16,1374,1658,1466.25,65.351868,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
185,0,filestore,n1-standard-32,2,64,1611333632,1573568,293076324,286207,4471.989814,5498,24587,0,0,262912,340096,100.0,287193.6,21064.983156,10,4108,5314,4487.4,329.140362,10,536150016,523584,97517281,95231,1487.995635,5498,8181,0,0,88320,108800,99.731476,94976.0,5260.992048,10,1380,1700,1484.0,82.203001,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
186,4,filestore,n1-standard-32,1,256,798490624,779776,404503862,395023,1543.059777,1974,3046,0,0,365568,504846,100.0,420868.666667,73934.793767,3,1428,1972,1644.0,288.77673,3,275251200,268800,139438297,136170,531.914894,1974,1050,0,0,120832,151760,97.309094,132506.666667,16799.179663,3,472,592,517.333333,65.156223,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
187,1,filestore,n1-standard-32,3,256,2413559808,2356992,399265476,389907,1523.076923,6045,9207,0,0,328704,512512,100.0,391424.0,55441.26374,12,1284,2002,1529.0,216.567436,12,807665664,788736,133608877,130477,509.677419,6045,3081,0,0,113664,149504,99.63793,130005.333333,10956.100346,12,444,584,507.833333,42.797267,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
188,0,filestore,n1-standard-32,1,64,804519936,785664,299746622,292721,4573.770492,2684,12276,0,0,271872,349696,100.0,295014.4,31364.362146,5,4248,5464,4609.6,490.068159,5,269221888,262912,100306217,97955,1530.551416,2684,4108,0,0,93952,112000,100.0,98227.2,7745.110664,5,1468,1750,1534.8,121.017354,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
189,0,filestore,n1-standard-32,4,128,3222667264,3147136,375646026,366841,2865.951743,8579,24587,0,0,327424,429056,100.0,368655.058824,29187.855267,17,2558,3352,2880.117647,228.030119,17,1072300032,1047168,124991261,122061,953.607647,8579,8181,0,0,114176,141056,99.868281,121901.176471,6572.544677,17,892,1102,952.352941,51.348005,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
190,0,filestore,n1-standard-32,4,256,3218079744,3142656,395147316,385886,1507.367387,8144,12276,0,0,323584,471552,100.0,390208.0,35227.621647,16,1264,1842,1524.25,137.607897,16,1076887552,1051648,132230789,129131,504.420432,8144,4108,0,0,108544,147968,99.668842,128704.0,12233.657616,16,424,578,502.75,47.787725,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
191,3,filestore,n1-standard-32,3,8,2413322240,2356760,38353578,37454,4681.833352,62923,294595,0,0,34112,48544,99.720553,37350.528,2049.682873,125,4264,6068,4668.816,256.210359,125,807903232,788968,12839553,12538,1567.328322,62923,98621,0,0,11920,15632,99.636117,12493.824,415.395809,125,1490,1954,1561.728,51.924476,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
192,1,filestore,n1-standard-32,4,32,3221356544,3145856,152029663,148466,4639.577139,21189,98308,0,0,135232,186240,99.885855,148297.142857,9189.442183,42,4226,5820,4634.285714,287.170068,42,1073610752,1048448,50668306,49480,1546.27401,21189,32764,0,0,47168,61184,99.743804,49354.666667,2235.822353,42,1474,1912,1542.333333,69.869449,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
193,3,filestore,n1-standard-32,4,8,3217063936,3141664,38201965,37306,4663.325892,84212,392708,0,0,33376,49312,99.845586,37249.333333,1927.76825,168,4172,6164,4656.166667,240.971031,168,1077903360,1052640,12799878,12499,1562.485157,84212,131580,0,0,11920,16160,99.800951,12475.904762,462.69483,168,1490,2020,1559.488095,57.836854,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
194,4,filestore,n1-standard-32,4,64,3220504576,3145024,288317329,281559,4399.373321,11170,49141,0,0,262656,343808,100.0,281949.090909,17021.968827,22,4104,5372,4405.454545,265.968263,22,1074462720,1049280,96191828,93937,1467.770815,11170,16395,0,0,87552,111872,99.711156,93666.909091,4652.97532,22,1368,1748,1463.545455,72.702739,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
195,4,filestore,n1-standard-32,4,8,3217063936,3141664,38208317,37312,4664.101285,84198,392708,0,0,33088,47472,99.858468,37260.47619,1928.908217,168,4136,5934,4657.571429,241.104558,168,1077903360,1052640,12802006,12501,1562.744958,84198,131580,0,0,11616,15600,99.808358,12478.571429,412.795879,168,1452,1950,1559.821429,51.599485,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
196,4,filestore,n1-standard-32,2,64,1611333632,1573568,289703997,282914,4420.532183,5562,24587,0,0,266368,333285,100.0,283471.0,19675.574579,11,4162,5207,4429.181818,307.2845,11,536150016,523584,96395184,94135,1470.873786,5562,8181,0,0,86912,106027,99.535861,93699.909091,5032.630971,11,1358,1656,1464.0,78.470377,11,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
197,3,filestore,n1-standard-32,3,32,2418606080,2361920,153552541,149953,4686.051679,15751,73810,0,0,131456,188864,99.892865,149793.032258,9798.493651,31,4108,5902,4681.032258,306.202927,31,802619392,783808,50956726,49762,1555.075868,15751,24494,0,0,46528,61056,99.663546,49595.870968,2417.299316,31,1454,1908,1549.870968,75.540604,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
198,2,filestore,n1-standard-32,1,32,805666816,786784,157664738,153969,4811.545988,5110,24587,0,0,142016,191936,100.0,153990.4,13881.049362,10,4438,5998,4812.2,433.782793,10,268075008,261792,52460862,51231,1600.978474,5110,8181,0,0,47936,61696,99.400151,50924.8,3942.345743,10,1498,1928,1591.4,123.198304,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
199,0,filestore,n1-standard-32,2,256,1601437696,1563904,395514372,386244,1508.767597,4049,6109,0,0,324096,492544,100.0,390208.0,48680.740832,8,1266,1924,1524.25,190.159144,8,546045952,533248,134859459,131698,514.448012,4049,2083,0,0,120320,148480,98.745857,130048.0,8452.985542,8,470,580,508.0,33.019475,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
200,1,filestore,n1-standard-8,3,128,2419064832,2362368,380775197,371850,2905.084212,6353,18456,0,0,318208,449792,100.0,374570.666667,37825.179698,12,2486,3514,2926.333333,295.509216,12,802160640,783360,126264857,123305,963.324414,6353,6120,0,0,113664,141056,99.879548,123157.333333,7327.032356,12,888,1102,962.166667,57.24244,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
201,3,filestore,n1-standard-8,4,256,3218079744,3142656,396803914,387503,1513.686806,8110,12276,0,0,327168,487424,100.0,391616.0,40642.126559,16,1278,1904,1529.75,158.758307,16,1076887552,1051648,132785148,129672,506.535142,8110,4108,0,0,114688,144896,99.844998,129472.0,9447.983968,16,448,566,505.75,36.906187,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
202,4,filestore,n1-standard-8,2,32,1610252288,1572512,153153156,149563,4673.86342,10514,49141,0,0,135808,186496,100.0,149723.428571,10234.650031,21,4244,5828,4678.857143,319.832813,21,537231360,524640,51096762,49899,1559.349439,10514,16395,0,0,47616,59776,99.827288,49813.333333,2818.132526,21,1488,1868,1556.666667,88.066641,21,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
203,1,filestore,n1-standard-8,4,128,3222667264,3147136,375077661,366286,2861.615456,8592,24587,0,0,316416,454144,100.0,367706.352941,30556.088201,17,2472,3548,2872.705882,238.719439,17,1072300032,1047168,124802145,121877,952.164804,8592,8181,0,0,111872,141824,99.784952,121615.058824,7021.631652,17,874,1108,950.117647,54.856497,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
204,1,filestore,n1-standard-8,1,8,805339136,786464,39353945,38431,4803.948397,20464,98308,0,0,34704,49485,99.30113,38163.925,2297.666691,40,4338,6185,4770.475,287.129381,40,268402688,262112,13115846,12808,1601.055512,20464,32764,0,0,12224,16255,99.239226,12711.575,614.49854,40,1528,2031,1588.925,76.68296,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
205,3,filestore,n1-standard-8,1,64,804519936,785664,300642726,293596,4587.443946,2676,12276,0,0,276352,349696,100.0,296320.0,30121.911228,5,4318,5464,4630.0,470.654863,5,269221888,262912,100606086,98248,1535.127055,2676,4108,0,0,88448,112000,99.118425,97382.4,8873.825601,5,1382,1750,1521.6,138.653525,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
206,0,filestore,n1-standard-8,1,256,798490624,779776,403481871,394025,1539.161193,1979,3046,0,0,395776,490496,100.0,431786.666667,51277.594535,3,1546,1916,1686.666667,200.303104,3,275251200,268800,139086003,135826,530.570995,1979,1050,0,0,135168,142336,100.0,137728.0,3998.847834,3,528,556,538.0,15.620499,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
207,1,filestore,n1-standard-8,1,32,805666816,786784,157326072,153638,4801.210701,5121,24587,0,0,139328,187776,99.945494,153555.2,13765.342219,10,4354,5868,4798.6,430.166944,10,268075008,261792,52348175,51121,1597.539543,5121,8181,0,0,47936,60352,99.164213,50694.4,3534.702225,10,1498,1886,1584.2,110.459445,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
208,2,filestore,n1-standard-8,4,256,3218079744,3142656,395973882,386693,1510.520487,8127,12276,0,0,344064,459776,100.0,390304.0,36479.760467,16,1344,1796,1524.625,142.499064,16,1076887552,1051648,132507389,129401,505.475575,8127,4108,0,0,111616,153088,99.930645,129312.0,11197.037322,16,436,598,505.125,43.738427,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
209,3,filestore,n1-standard-8,2,32,1610252288,1572512,153547467,149948,4685.896825,10487,49141,0,0,135424,188096,100.0,150169.6,11412.275747,20,4232,5878,4692.8,356.633617,20,537231360,524640,51228316,50027,1563.364165,10487,16395,0,0,47296,60608,99.482981,49769.6,2720.784531,20,1478,1894,1555.3,85.024517,20,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
210,1,filestore,n1-standard-8,2,32,1610252288,1572512,153591404,149991,4687.237696,10484,49141,0,0,138944,187904,100.0,150022.4,10727.107024,20,4342,5872,4688.2,335.294937,20,537231360,524640,51242975,50041,1563.811522,10484,16395,0,0,47168,60416,99.250693,49667.2,2702.036534,20,1474,1888,1552.1,84.438642,20,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
211,1,filestore,n1-standard-8,3,8,2413322240,2356760,38352359,37453,4681.684545,62925,294595,0,0,33504,48864,99.723722,37350.784,1982.574164,125,4188,6108,4668.848,247.821771,125,807903232,788968,12839145,12538,1567.278506,62925,98621,0,0,12000,16256,99.655234,12495.104,419.830031,125,1500,2032,1561.888,52.478754,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
212,0,filestore,n1-standard-8,4,8,3217063936,3141664,38198790,37303,4662.938292,84219,392708,0,0,32688,48400,99.837801,37243.047619,1953.107727,168,4086,6050,4655.380952,244.133953,168,1077903360,1052640,12798814,12498,1562.355288,84219,131580,0,0,11696,15568,99.785246,12472.571429,427.718478,168,1462,1946,1559.071429,53.46481,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
213,4,filestore,n1-standard-8,4,32,3221356544,3145856,151936446,148375,4636.732384,21202,98308,0,0,134208,187264,99.870979,148184.380952,9400.164806,42,4194,5852,4630.761905,293.75515,42,1073610752,1048448,50637239,49450,1545.325913,21202,32764,0,0,46912,59968,99.746355,49325.714286,2052.983484,42,1466,1874,1541.428571,64.155734,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
214,2,filestore,n1-standard-8,4,8,3217063936,3141664,38229657,37333,4666.706278,84151,392708,0,0,33424,49312,99.893797,37294.285714,2044.610995,168,4178,6164,4661.785714,255.576374,168,1077903360,1052640,12809156,12508,1563.617782,84151,131580,0,0,11616,16256,99.840583,12489.333333,501.822244,168,1452,2032,1561.166667,62.727781,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
215,0,filestore,n1-standard-8,1,8,805339136,786464,39357791,38435,4804.417945,20462,98308,0,0,34576,49488,99.294028,38164.8,2408.371587,40,4322,6186,4770.65,301.000856,40,268402688,262112,13117128,12809,1601.212003,20462,32764,0,0,12032,16528,99.24514,12713.2,685.068411,40,1504,2066,1589.15,85.633551,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
216,1,filestore,n1-standard-8,4,256,3218079744,3142656,397244752,387934,1515.368473,8101,12276,0,0,340480,495616,100.0,392288.0,44097.130126,16,1330,1936,1532.375,172.254415,16,1076887552,1051648,132932669,129817,507.097889,8101,4108,0,0,115712,158720,99.709545,129440.0,10528.158864,16,452,620,505.625,41.125621,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
217,4,filestore,n1-standard-8,3,64,2416246784,2359616,288679424,281913,4404.898447,8370,36869,0,0,263168,340480,100.0,282744.0,18842.79815,16,4112,5320,4417.875,294.418721,16,804978688,786112,96174275,93920,1467.502987,8370,12283,0,0,89088,109440,99.880547,93808.0,4638.447556,16,1392,1710,1465.75,72.475743,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
218,1,filestore,n1-standard-8,2,64,1611333632,1573568,293236329,286363,4474.431301,5495,24587,0,0,260864,343296,100.0,286656.0,23937.045729,10,4076,5364,4479.0,374.01634,10,536150016,523584,97570521,95283,1488.808007,5495,8181,0,0,88576,110592,99.313931,94630.4,6263.155669,10,1384,1728,1478.6,97.861807,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
219,3,filestore,n1-standard-8,2,256,1601437696,1563904,395221543,385958,1507.650543,4052,6109,0,0,348672,459264,100.0,390656.0,38481.346219,8,1362,1794,1526.0,150.317759,8,546045952,533248,134759613,131601,514.067127,4052,2083,0,0,118272,136704,98.479357,129600.0,6610.48172,8,462,534,506.25,25.822194,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
220,2,filestore,n1-standard-8,2,32,1610252288,1572512,153182295,149592,4674.752664,10512,49141,0,0,138752,185088,100.0,149747.809524,10823.942533,21,4336,5784,4679.619048,338.248204,21,537231360,524640,51106484,49908,1559.646119,10512,16395,0,0,47488,60608,99.758207,49788.952381,2730.819043,21,1484,1894,1555.904762,85.338095,21,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
221,0,filestore,n1-standard-8,2,32,1610252288,1572512,153650027,150048,4689.026718,10480,49141,0,0,139840,185600,100.0,150246.4,10213.975351,20,4370,5800,4695.2,319.18673,20,537231360,524640,51262534,50061,1564.408397,10480,16395,0,0,47104,59264,99.460522,49792.0,2572.516769,20,1472,1852,1556.0,80.391149,20,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
222,0,filestore,n1-standard-8,3,256,2413559808,2356992,398080126,388750,1518.555171,6063,9207,0,0,312832,500736,100.0,392234.666667,55984.916133,12,1222,1956,1532.166667,218.691079,12,807665664,788736,133212215,130090,508.164275,6063,3081,0,0,114688,148480,99.442652,129365.333333,10756.062724,12,448,580,505.333333,42.01587,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
223,2,filestore,n1-standard-8,4,64,3220504576,3145024,287853465,281106,4392.295316,11188,49141,0,0,254592,338560,100.0,281885.090909,17151.996899,22,3978,5290,4404.454545,267.999952,22,1074462720,1049280,96037068,93786,1465.409367,11188,16395,0,0,88576,109184,99.860108,93655.272727,4410.123702,22,1384,1706,1463.363636,68.908183,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
224,1,filestore,n1-standard-8,2,8,1609711616,1571984,38662462,37756,4719.53885,41635,196498,0,0,33792,48592,99.824372,37690.024096,2242.925909,83,4224,6074,4711.253012,280.365739,83,537772032,525168,12916345,12613,1576.702294,41635,65646,0,0,11904,16224,99.733477,12580.048193,550.791712,83,1488,2028,1572.506024,68.848964,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
225,2,filestore,n1-standard-8,4,32,3221356544,3145856,151907787,148347,4635.857776,21206,98308,0,0,132416,187136,99.895213,148192.0,9099.285332,42,4138,5848,4631.0,284.352667,42,1073610752,1048448,50627688,49441,1545.034424,21206,32764,0,0,47168,60032,99.759104,49322.666667,2078.392374,42,1474,1876,1541.333333,64.949762,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
226,4,filestore,n1-standard-8,3,128,2419064832,2362368,380535603,371616,2903.256253,6357,18456,0,0,344064,450048,100.0,373888.0,27830.027054,12,2688,3516,2921.0,217.422086,12,802160640,783360,126185408,123227,962.718263,6357,6120,0,0,116480,139264,99.907539,123114.666667,6438.01558,12,910,1088,961.833333,50.296997,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
227,3,filestore,n1-standard-8,1,32,805666816,786784,157172613,153488,4796.527507,5126,24587,0,0,134976,187712,99.934275,153388.8,14538.476497,10,4218,5866,4793.4,454.327391,10,268075008,261792,52297114,51071,1595.981272,5126,8181,0,0,47808,60416,99.110264,50617.6,3605.327022,10,1494,1888,1581.8,112.666469,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
228,1,filestore,n1-standard-8,1,64,804519936,785664,294049684,287157,4486.842105,2736,12276,0,0,270592,331136,100.0,289305.6,24298.162828,5,4228,5174,4520.4,379.658794,5,269221888,262912,98399812,96093,1501.461988,2736,4108,0,0,87424,104576,99.289686,95411.2,6564.665658,5,1366,1634,1490.8,102.572901,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
229,1,filestore,n1-standard-8,3,32,2418606080,2361920,153173279,149583,4674.477517,15790,73810,0,0,132288,188608,99.859423,149373.935484,10168.31554,31,4134,5894,4667.935484,317.759861,31,802619392,783808,50830867,49639,1551.234959,15790,24494,0,0,46720,61184,99.608138,49445.16129,2456.954037,31,1460,1912,1545.16129,76.779814,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
230,4,filestore,n1-standard-8,3,32,2418606080,2361920,153318927,149725,4678.922345,15775,73810,0,0,135808,187401,99.850717,149502.225806,9473.307989,31,4244,5856,4671.935484,296.003371,31,802619392,783808,50879200,49686,1552.709984,15775,24494,0,0,46784,60550,99.616157,49496.967742,2317.286969,31,1462,1892,1546.774194,72.385408,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
231,2,filestore,n1-standard-8,1,64,804519936,785664,293406249,286529,4477.02407,2742,12276,0,0,273024,321408,100.0,289510.4,19255.046424,5,4266,5022,4523.6,300.8601,5,269221888,262912,98184495,95883,1498.176513,2742,4108,0,0,90240,102528,99.613806,95513.6,4422.395369,5,1410,1602,1492.4,69.099928,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
